transaction_id	amount	is_foreign	is_online	device_type	customer_age	account_age_days	merchant_category	amount_deviation	is_fraud	transaction_day	location_risk_score	merchant_risk_score	customer_segment	num_cards_linked	avg_tx_amount_last_30d	email_domain_type	failed_login_attempts_7d	customer_tenure_level	txn_hour_category
TX0001325	32.87	0	0	desktop	57	2053	clothing	-45.84	0	2	14.27	34.74	low	3	93.19	corporate	0	loyal	night
TX0001326	16.08	0	1	mobile	26	822	travel	-24.06	0	2	99.23	28.82	low	2	76.46	corporate	0	regular	morning
TX0001327	124.74	0	1	mobile	19	2105	clothing	-76.48	0	3	37.8	56.13	high	1	67.67	free	1	loyal	morning
TX0001328	86	0	0	desktop	45	3573	electronics	0.76	0	4	85.78	61.22	medium	1	108.74	corporate	0	loyal	morning
TX0001329	55.16	0	1	mobile	20	952	travel	-20.83	0	6	82.84	18.2	medium	0	18.76	free	1	regular	morning
TX0001330	64.84	0	0	desktop	33	1511	clothing	-41.9	0	4	26.52	28.2	medium	2	64.87	free	0	loyal	afternoon
TX0001331	101.61	0	0	desktop	21	2921	travel	69.88	0	4	7.92	12.07	low	2	95.08	free	0	loyal	morning
TX0001332	20.75	0	0	desktop	40	3439	electronics	42.3	0	0	44.78	90.44	low	1	75.6	free	0	loyal	late_night
TX0001333	448.69	0	0	mobile	47	771	clothing	41.61	0	0	21.89	64.85	low	0	89.74	free	1	regular	afternoon
TX0001334	294.45	0	0	desktop	55	933	clothing	1.58	0	4	37.92	55.6	low	2	96.29	free	0	regular	morning
TX0001335	84.06	0	0	mobile	30	2063	electronics	16.6	0	0	91.88	92.38	low	0	89.29	free	0	loyal	afternoon
TX0001336	17.81	0	0	mobile	23	1475	clothing	85.74	0	4	58.5	98.27	low	1	54.51	unknown	1	loyal	morning
TX0001337	91.21	0	0	mobile	27	404	electronics	-58.96	0	2	42.24	2.49	low	2	26.45	free	0	regular	afternoon
TX0001338	5.99	0	0	tablet	72	2939	clothing	-51.29	0	2	59.36	79.02	high	2	72.22	corporate	1	loyal	night
TX0001339	2.49	0	0	mobile	34	1702	clothing	55.07	0	6	10.45	53.88	low	1	116.18	free	0	loyal	morning
TX0001340	23.84	0	0	tablet	25	653	grocery	26.92	0	0	76.04	0.25	low	5	113.34	corporate	0	regular	afternoon
TX0001341	49.68	0	0	mobile	26	2376	travel	-28.74	0	2	56.63	42.96	low	2	66.38	free	0	loyal	night
TX0001342	162.16	0	0	mobile	51	1078	entertainment	22.55	0	5	97	77.39	low	2	88.71	free	0	loyal	night
TX0001343	103.91	0	0	desktop	34	635	grocery	-56.67	0	2	39.43	74.28	medium	4	89.55	free	0	regular	afternoon
TX0001344	108.6	0	0	mobile	69	2143	grocery	20.19	0	6	18.7	92.74	high	0	95.14	unknown	1	loyal	morning
TX0001345	44.34	1	0	mobile	60	2606	travel	-33.94	0	6	17.94	62.14	high	5	13.14	corporate	2	loyal	night
TX0001346	33.96	1	1	mobile	67	1674	grocery	76.48	0	3	85.74	22.62	low	3	55.59	free	0	loyal	afternoon
TX0001347	37.09	0	1	mobile	39	1444	electronics	15.88	0	3	46.08	72.62	low	3	24.12	free	0	loyal	afternoon
TX0001348	351.53	0	1	mobile	20	307	grocery	0.72	0	4	29.18	98.12	low	0	124.99	corporate	0	regular	afternoon
TX0001349	3.27	0	0	desktop	58	2087	entertainment	-14.19	0	1	78.85	88.53	medium	4	89.26	free	0	loyal	afternoon
TX0001350	161.41	0	0	desktop	57	3447	electronics	15.33	0	1	73.71	0.21	low	0	12.58	corporate	0	loyal	morning
TX0001351	69.15	0	0	tablet	46	1194	travel	42.77	0	3	91.03	43.17	low	3	90.9	free	1	loyal	morning
TX0001352	46.19	0	1	desktop	56	57	travel	-13.77	0	5	86.61	20.8	high	1	23.42	free	0	new	morning
TX0001353	103.35	0	0	desktop	44	3201	travel	98.6	0	4	9.78	49.35	low	1	79.09	unknown	0	loyal	morning
TX0001354	53.35	0	0	desktop	56	1240	electronics	-7.8	0	3	17.17	39.18	high	4	79.62	free	1	loyal	morning
TX0001355	165.35	0	0	desktop	72	2470	travel	27.59	0	2	46.07	56.21	low	2	105.47	free	1	loyal	morning
TX0001356	184.77	0	1	mobile	70	2797	travel	17.23	0	4	89.47	82.59	low	2	110.79	free	1	loyal	night
TX0001357	43.82	1	0	mobile	57	878	entertainment	-117.44	0	5	74.62	64.27	medium	4	98.61	free	1	regular	afternoon
TX0001358	25.93	0	0	desktop	69	3412	clothing	51.67	0	4	13.02	35.79	high	2	59.15	unknown	0	loyal	morning
TX0001359	71.79	0	1	mobile	54	290	clothing	118.63	0	1	18.97	33.81	medium	3	101.12	free	0	regular	morning
TX0001360	194.76	0	0	tablet	20	3170	clothing	20.36	0	1	46.41	21	low	7	54.31	free	1	loyal	night
TX0001361	18.92	0	0	desktop	36	67	travel	19.4	0	1	68.84	51.55	medium	3	87.02	free	0	new	night
TX0001362	78.03	0	0	mobile	51	1119	electronics	13.19	0	0	19.54	81.1	low	1	103.75	free	0	loyal	afternoon
TX0001363	79.88	0	0	desktop	31	1528	travel	-50.52	0	2	8.34	0.1	low	0	83.6	free	0	loyal	morning
TX0001364	105.67	0	0	mobile	38	3595	clothing	2.21	0	6	1.85	70.86	low	2	71.97	free	1	loyal	afternoon
TX0001365	11.29	0	0	tablet	77	496	entertainment	10.71	0	2	13.06	50.71	low	3	23.81	free	1	regular	morning
TX0001366	100.65	0	0	tablet	19	2141	travel	40.14	0	2	40.99	86	low	3	88.29	corporate	0	loyal	morning
TX0001367	191.78	1	1	desktop	27	2824	travel	20.9	0	2	86.46	51.09	medium	2	88.24	free	1	loyal	morning
TX0001368	15.85	0	0	mobile	69	1233	travel	27.26	0	5	4.07	87.88	low	1	72.56	free	1	loyal	morning
TX0001369	21.7	1	0	mobile	59	2755	electronics	-19.57	0	2	67.98	73.93	low	0	102.03	free	2	loyal	afternoon
TX0001370	284.33	1	0	desktop	77	2922	entertainment	57.22	0	5	13.4	48.56	low	2	62.59	free	2	loyal	late_night
TX0001371	15.97	0	1	desktop	34	2042	entertainment	72.6	0	2	49.16	29.85	high	2	101.08	corporate	0	loyal	morning
TX0001372	154.14	0	0	mobile	19	1840	entertainment	15.34	0	0	28.74	97.44	low	1	51.27	corporate	3	loyal	morning
TX0001373	54.23	0	0	mobile	44	2176	entertainment	18.01	0	4	83.85	20.9	medium	0	75.79	free	2	loyal	night
TX0001374	22.72	1	0	mobile	18	3638	clothing	-32.24	0	1	66.42	77.86	medium	3	23.05	free	1	loyal	afternoon
TX0001375	163.68	0	0	desktop	67	333	travel	30.33	0	1	29.69	68.42	low	1	71.26	corporate	1	regular	late_night
TX0001376	47.15	0	0	desktop	53	1126	entertainment	-0.39	0	1	50.32	41.06	low	1	136.68	free	0	loyal	night
TX0001377	57.86	0	1	mobile	50	3648	grocery	-23.08	0	5	75.67	71.84	medium	2	121.49	free	1	loyal	afternoon
TX0001378	35.61	0	0	mobile	39	976	grocery	-15.85	0	2	86.7	12.97	low	0	127.54	free	0	regular	afternoon
TX0001379	71.91	0	1	desktop	66	1196	clothing	6.97	0	1	61.96	24.11	low	3	55.17	free	1	loyal	late_night
TX0001380	14.28	0	0	desktop	52	243	grocery	5.5	0	5	61.46	71.92	medium	1	122.62	free	0	regular	morning
TX0001381	39.69	0	1	desktop	51	2382	grocery	70.24	0	0	10.3	12.79	low	4	72.64	corporate	0	loyal	night
TX0001382	278.97	0	0	desktop	35	1467	grocery	-28.2	0	6	52.13	90.61	medium	0	84.28	corporate	0	loyal	night
TX0001383	23.89	0	0	mobile	53	1782	clothing	24.4	0	2	81.53	59.76	low	1	61.67	corporate	1	loyal	night
TX0001384	85.54	0	0	mobile	74	374	travel	-50.3	0	6	68.24	7.11	low	3	50.73	free	0	regular	night
TX0001385	31.47	0	0	tablet	20	773	clothing	-52.37	0	2	4.76	76.87	low	2	79.2	free	0	regular	afternoon
TX0001386	118.79	0	1	tablet	61	1651	electronics	-93.53	0	0	69.96	43.75	low	1	55.06	corporate	1	loyal	night
TX0001387	11.22	0	0	desktop	71	2571	electronics	53.99	0	4	40.26	29.63	medium	2	60.1	free	0	loyal	afternoon
TX0001388	280.05	1	0	desktop	33	1734	grocery	47.87	0	0	68.4	53.14	low	5	87.81	free	1	loyal	late_night
TX0001389	48.38	0	0	tablet	77	1952	grocery	-134.55	0	0	81.12	75.11	low	3	93.23	free	0	loyal	morning
TX0001390	21.54	0	1	mobile	28	1178	travel	8.13	0	6	17.44	91.09	low	7	97.12	free	0	loyal	morning
TX0001391	6.11	0	0	mobile	27	2918	grocery	-21.83	0	6	87.06	32.04	low	4	65.79	free	2	loyal	late_night
TX0001392	14.88	0	1	desktop	68	2485	electronics	14.73	0	0	19.46	69.44	low	1	134.18	corporate	0	loyal	morning
TX0001393	58.68	0	1	tablet	59	1289	grocery	4.73	0	6	28.72	34.12	low	1	88.81	corporate	0	loyal	morning
TX0001394	32.88	0	1	desktop	38	3069	travel	-11.1	0	4	68.05	1.34	low	2	-1.18	corporate	1	loyal	afternoon
TX0001395	141.23	0	0	desktop	42	686	electronics	-52.51	0	5	72.73	96.27	low	1	107.52	free	0	regular	morning
TX0001396	45.09	0	0	mobile	52	646	grocery	-32.72	0	1	42.58	29.81	low	1	93.36	free	0	regular	night
TX0001397	22.88	0	0	mobile	73	2421	travel	-33	0	0	11.27	46.45	low	3	51.6	free	2	loyal	morning
TX0001398	76.81	0	1	mobile	23	805	travel	-19.26	0	2	91.75	64.91	low	2	85.6	free	0	regular	morning
TX0001399	98.15	0	1	tablet	63	1699	electronics	40.39	0	1	34.67	67.98	low	1	55.86	corporate	0	loyal	afternoon
TX0001400	14.62	0	0	mobile	61	3622	electronics	86.74	0	1	96.72	82.26	low	1	90.94	free	0	loyal	morning
TX0001401	14.68	0	1	mobile	25	3628	electronics	-39.19	0	5	84.92	38.19	low	2	33.89	free	1	loyal	afternoon
TX0001402	2.99	0	0	tablet	51	2141	travel	33.49	0	3	29.54	70.76	medium	3	91.52	corporate	1	loyal	afternoon
TX0001403	106.67	0	0	mobile	58	2037	electronics	-98.61	0	0	74.8	61.52	low	1	43.61	free	0	loyal	afternoon
TX0001404	87.21	0	0	desktop	63	531	electronics	-85.38	0	1	27.33	98.52	low	6	11.02	free	1	regular	afternoon
TX0001405	51.49	0	1	desktop	18	1689	travel	8.19	0	2	2.52	73.96	medium	2	81.24	free	1	loyal	afternoon
TX0001406	148.72	0	1	mobile	20	3112	travel	39.95	0	4	26.29	94.47	low	2	101.57	free	1	loyal	night
TX0001407	131.06	0	1	desktop	69	636	electronics	25.96	0	4	16.01	28.35	medium	1	132.59	free	1	regular	night
TX0001408	70.43	0	1	tablet	55	459	electronics	-24.59	1	5	30.78	45.61	low	1	60.65	free	0	regular	afternoon
TX0001409	162.16	0	0	mobile	44	3402	electronics	66.57	0	1	47.78	52.93	low	2	57.56	corporate	0	loyal	night
TX0001410	18.44	0	1	desktop	69	1034	travel	-29.71	0	4	15.05	84.82	high	0	131.6	free	0	loyal	afternoon
TX0001411	9.5	0	0	mobile	30	1299	entertainment	-18.42	0	6	9.68	42.47	low	2	76.8	corporate	1	loyal	night
TX0001412	25.15	0	1	mobile	60	1642	clothing	14.49	0	3	50.86	55.71	medium	4	11.21	free	1	loyal	morning
TX0001413	4.7	0	1	mobile	64	123	grocery	23.31	0	4	34.77	13.72	medium	4	12.16	corporate	1	new	afternoon
TX0001414	60.6	0	0	desktop	67	2392	clothing	-56.1	0	4	44.68	19.25	low	0	111.24	free	0	loyal	afternoon
TX0001415	220.67	0	0	desktop	36	2230	travel	-54.34	0	4	99.03	39.08	low	2	85.86	free	2	loyal	morning
TX0001416	3.21	1	0	mobile	36	1293	entertainment	41.73	0	2	35.17	5.05	low	1	78.02	free	0	loyal	afternoon
TX0001417	10.42	0	1	desktop	23	2217	travel	-20.54	0	3	60.34	7.64	low	2	34.18	free	0	loyal	morning
TX0001418	48.15	0	0	mobile	64	1650	electronics	35.87	0	3	48.39	70.42	low	4	134.12	corporate	0	loyal	morning
TX0001419	217.3	0	0	mobile	70	245	grocery	-61.68	0	4	73.72	7.1	low	3	111.93	free	0	regular	afternoon
TX0001420	30.4	0	1	mobile	31	2871	clothing	-18.84	0	1	98.48	0.19	low	3	94.91	unknown	0	loyal	morning
TX0001421	56.62	0	0	desktop	22	399	travel	55.94	0	5	52.34	6.26	low	0	40.98	corporate	1	regular	morning
TX0001422	3.4	1	0	desktop	79	1001	entertainment	58.12	0	6	35.04	63.88	medium	3	77.43	free	0	loyal	morning
TX0001423	12.85	0	0	desktop	60	3394	electronics	-26.84	0	5	16.25	56.21	high	3	67.48	free	1	loyal	late_night
TX0001424	345.18	0	0	mobile	69	2318	entertainment	-105.04	0	2	81.24	81.48	low	1	60.64	corporate	0	loyal	morning
TX0001425	268.46	0	1	mobile	62	1010	grocery	33.85	0	1	7.35	20.56	low	2	66.18	free	1	loyal	late_night
TX0001426	0.4	0	0	desktop	62	1588	entertainment	11.12	0	0	58.14	58.93	low	0	55.59	free	0	loyal	afternoon
TX0001427	242.61	0	0	mobile	53	2398	entertainment	16.63	0	2	76.39	80.69	low	5	7.41	free	0	loyal	afternoon
TX0001428	81.54	0	0	tablet	26	2122	electronics	-58.84	0	5	19.19	71.87	high	3	98.31	free	0	loyal	night
TX0001429	161.95	0	0	mobile	40	643	entertainment	-5.53	0	4	48.07	31.81	medium	0	56.96	free	1	regular	afternoon
TX0001430	48.52	0	1	mobile	49	313	electronics	5.06	0	2	39.69	61.79	medium	2	13.11	unknown	0	regular	afternoon
TX0001431	57.99	0	1	mobile	46	1950	grocery	77.91	0	2	21.04	73.18	low	4	58.13	free	2	loyal	morning
TX0001432	53.69	1	0	mobile	62	2064	travel	60.44	0	1	88.2	81.91	medium	2	63.3	free	1	loyal	afternoon
TX0001433	87.94	0	0	mobile	45	1844	electronics	53.8	0	5	53.23	98.86	low	2	81.66	free	1	loyal	morning
TX0001434	12.03	0	0	mobile	57	1265	travel	11.65	0	0	85.63	39.96	medium	2	99.4	free	0	loyal	afternoon
TX0001435	2.43	0	0	mobile	69	701	clothing	-43.45	0	2	85.14	3.03	low	3	150.83	free	0	regular	morning
TX0001436	29.45	0	0	mobile	28	2164	entertainment	-11.36	0	0	98.01	52.35	low	1	85	free	0	loyal	afternoon
TX0001437	97.58	1	1	mobile	36	3108	travel	-62.97	0	0	91.96	32.16	low	2	69.58	free	1	loyal	night
TX0001438	18.04	0	0	mobile	18	1512	entertainment	-5.34	0	1	73.25	30.2	medium	3	116.64	unknown	0	loyal	morning
TX0001439	89.53	0	0	mobile	26	2260	electronics	-42.44	0	5	67.54	68.34	low	0	120.09	free	1	loyal	afternoon
TX0001440	280.29	0	0	mobile	74	1381	entertainment	-0.47	0	5	16.4	4.34	low	0	117.33	free	0	loyal	morning
TX0001441	7.89	0	0	desktop	19	2376	grocery	-4.1	0	1	42.94	54.15	low	2	-2.85	free	1	loyal	night
TX0001442	89.33	0	1	desktop	21	2475	travel	-47.5	0	6	56.36	63.48	low	1	97.99	unknown	0	loyal	afternoon
TX0001443	46.92	0	0	desktop	46	43	entertainment	28.14	0	4	6.19	72.62	low	2	71.65	corporate	1	new	morning
TX0001444	162.08	0	0	mobile	21	2177	travel	-63.67	0	6	15.47	96.26	medium	2	76.37	free	1	loyal	afternoon
TX0001445	15.6	0	0	mobile	77	785	travel	131.69	0	4	64.08	0.88	high	2	44.02	unknown	2	regular	afternoon
TX0001446	94.38	0	1	mobile	18	198	grocery	62.05	0	2	14.7	52.35	low	4	69.36	free	0	regular	morning
TX0001447	145.67	0	0	desktop	45	2309	electronics	-59.95	0	4	33.84	87.4	low	2	54.97	free	1	loyal	morning
TX0001448	231.47	0	1	mobile	35	1164	entertainment	13.55	0	6	3.73	20.39	low	1	56.28	free	1	loyal	afternoon
TX0001449	91.97	0	0	mobile	63	3448	clothing	-7.81	0	5	16.97	97.61	medium	3	79.79	free	0	loyal	night
TX0001450	55	0	1	mobile	30	3441	travel	-6.95	0	1	55.45	19.02	high	2	109.97	free	1	loyal	afternoon
TX0001451	76.95	0	1	tablet	57	2691	electronics	-23.21	0	4	64.2	63.71	high	2	65.11	corporate	0	loyal	morning
TX0001452	162.55	0	0	desktop	23	758	clothing	46.17	0	4	10.29	7.47	low	2	119.28	free	0	regular	afternoon
TX0001453	67.63	0	1	mobile	66	269	travel	-39.18	0	4	24.14	51.92	low	3	129.08	free	0	regular	morning
TX0001454	2.47	1	0	mobile	72	2317	clothing	55.83	0	5	39.56	25.05	low	4	25.17	corporate	2	loyal	late_night
TX0001455	213.83	0	0	desktop	60	2810	entertainment	78.9	0	0	68.24	31.11	low	3	-2.9	free	0	loyal	night
TX0001456	93.57	0	0	mobile	64	299	entertainment	-43.22	0	4	7.5	37.01	low	0	81.58	free	0	regular	morning
TX0001457	90.29	0	0	desktop	56	2617	travel	42.66	0	1	44.89	23.34	low	4	101.4	free	1	loyal	afternoon
TX0001458	19.43	1	0	desktop	39	1339	travel	36.23	0	6	73.68	86.69	low	2	76.36	free	2	loyal	night
TX0001459	86.04	0	1	mobile	78	2412	entertainment	-96.66	0	0	14.05	15.21	medium	2	76.91	free	0	loyal	morning
TX0001460	40.05	0	1	mobile	47	1619	electronics	84.92	0	4	54.56	43.01	high	3	94.53	free	0	loyal	afternoon
TX0001461	84.27	0	0	mobile	44	472	clothing	-23.34	0	4	44.08	98.13	medium	1	92.33	free	0	regular	night
TX0001462	9.02	0	1	tablet	25	754	travel	6.59	0	1	39.08	58.78	medium	0	60.14	corporate	1	regular	late_night
TX0001463	85.8	0	0	desktop	60	937	travel	70.72	0	2	93.39	63.13	low	2	35.8	free	0	regular	morning
TX0001464	595.34	0	0	desktop	45	1556	grocery	38.96	0	1	39.56	72.92	low	0	55.47	free	0	loyal	morning
TX0001465	3.95	0	1	desktop	70	2447	clothing	-10.03	0	3	44.68	86.72	medium	4	72.46	free	0	loyal	afternoon
TX0001466	302.39	0	0	tablet	19	1173	entertainment	40.19	0	1	6.23	82.03	low	1	96.82	free	1	loyal	morning
TX0001467	41.79	0	0	tablet	37	104	travel	57.96	0	2	36.51	36.41	medium	2	6.94	free	0	new	afternoon
TX0001468	163.68	0	1	mobile	28	2500	travel	2.17	0	1	52.37	83.75	medium	0	66.2	free	0	loyal	night
TX0001469	122	0	0	mobile	31	99	entertainment	-34.54	0	0	0.95	20.48	low	3	95.65	free	3	new	late_night
TX0001470	66.96	0	0	desktop	41	2912	clothing	17.27	0	0	4.96	40.47	low	2	88.22	unknown	0	loyal	afternoon
TX0001471	107.29	0	0	desktop	30	774	electronics	-40.73	0	1	23.9	66.81	medium	3	83.68	free	1	regular	afternoon
TX0001472	168.64	1	0	mobile	25	2348	entertainment	52.67	0	6	74.23	24.46	high	3	83.83	free	1	loyal	afternoon
TX0001473	41.42	0	1	desktop	61	161	electronics	-44.25	0	0	78.33	35.47	medium	8	21.1	free	0	new	morning
TX0001474	31.68	0	0	mobile	38	1151	travel	-35.88	0	2	80.16	51.24	low	2	93.72	free	0	loyal	afternoon
TX0001475	88.11	0	0	mobile	39	131	electronics	50	0	3	57.32	24.13	medium	4	134.09	free	0	new	morning
TX0001476	131.96	0	0	desktop	26	3529	electronics	0.77	0	3	83.55	76.07	low	0	63.28	free	0	loyal	afternoon
TX0001477	114.93	0	0	mobile	75	1220	entertainment	21.9	0	2	13.71	72.85	medium	0	23.71	free	0	loyal	afternoon
TX0001478	127.89	0	0	mobile	75	1158	travel	34.06	0	4	92.37	92.21	low	1	168.45	corporate	0	loyal	morning
TX0001479	45.76	0	0	tablet	59	2019	clothing	-34.92	0	4	80.63	6.56	high	2	49.1	free	1	loyal	afternoon
TX0001480	136.23	0	0	desktop	60	627	grocery	-24.28	1	3	59.96	90	low	1	35.78	free	0	regular	morning
TX0001481	10.25	0	0	tablet	28	1602	electronics	73.51	0	0	58.1	1.58	high	4	67.32	free	0	loyal	afternoon
TX0001482	62.91	0	0	desktop	33	1495	travel	32.77	0	0	11.16	82.4	medium	2	119.51	free	0	loyal	morning
TX0001483	0.46	0	1	desktop	67	701	grocery	-17.94	0	4	80.1	25.69	low	5	90.1	free	0	regular	afternoon
TX0001484	31.39	0	1	desktop	70	664	clothing	14.03	0	3	49.82	65.27	low	3	12.66	free	1	regular	morning
TX0001485	36.51	0	1	mobile	26	953	grocery	-9.26	0	1	82.15	66.93	low	2	58.11	free	0	regular	afternoon
TX0001486	40.36	0	0	desktop	20	2039	clothing	43.5	0	5	31.56	38.6	low	2	81.54	corporate	1	loyal	afternoon
TX0001487	95.12	0	0	mobile	71	3367	grocery	8.62	0	1	5.1	20.68	low	1	58.63	free	1	loyal	night
TX0001488	39.35	0	1	tablet	53	2929	clothing	-5.32	0	0	50.56	3.64	low	5	82.51	corporate	0	loyal	afternoon
TX0001489	47.64	0	0	mobile	69	2497	electronics	-54.4	0	2	88.13	57.94	low	3	53.39	free	2	loyal	afternoon
TX0001490	21.7	1	0	mobile	68	2338	grocery	32.43	0	5	8.88	70.37	low	5	87.17	corporate	1	loyal	afternoon
TX0001491	37.38	0	1	desktop	59	3054	clothing	-17.06	0	6	41.16	37.47	medium	1	58.36	free	0	loyal	night
TX0001492	20.63	0	1	desktop	30	1487	travel	49.08	0	4	83.41	19.07	low	0	42.62	free	0	loyal	morning
TX0001493	6.08	0	1	mobile	18	2493	entertainment	-87.9	0	0	22.86	16.22	medium	0	35.76	free	0	loyal	afternoon
TX0001494	74	0	1	mobile	61	1408	grocery	-25.66	0	5	26.23	26.56	low	0	29.79	free	0	loyal	afternoon
TX0001495	88.26	0	0	desktop	28	3562	grocery	31.03	0	2	62.14	79.99	low	2	87.92	free	0	loyal	night
TX0001496	77.3	0	0	mobile	41	2778	grocery	-0.4	0	2	86.46	15.13	low	1	72.11	free	0	loyal	morning
TX0001497	49.81	0	1	mobile	22	1438	grocery	-30.96	0	6	57.7	43.45	low	1	68.64	free	0	loyal	morning
TX0001498	38.22	0	0	mobile	19	2620	entertainment	57.29	0	6	10.19	65.17	low	3	95.07	free	1	loyal	afternoon
TX0001499	159.22	1	1	mobile	34	1328	grocery	47.99	0	6	92.94	84.73	low	1	19.54	free	1	loyal	morning
TX0001500	58.56	0	0	mobile	34	3060	electronics	-38.27	0	4	53.53	51.2	low	3	86.27	free	1	loyal	morning
TX0001501	52.19	0	0	tablet	37	3411	electronics	-7.52	0	2	34.27	68.03	medium	1	46.49	free	0	loyal	afternoon
TX0001502	2.08	0	1	mobile	32	1949	travel	-48.23	0	6	75.35	51.06	medium	3	71.44	free	1	loyal	morning
TX0001503	33.39	0	0	mobile	21	3007	entertainment	-12.36	0	2	69.12	75.74	low	3	85.43	unknown	0	loyal	afternoon
TX0001504	38.27	0	1	tablet	71	3233	travel	-10.25	0	5	30.64	78.55	low	2	17.58	free	0	loyal	afternoon
TX0001505	40.71	0	0	desktop	28	1741	electronics	-22.3	0	4	85.55	78.14	low	2	83.1	free	0	loyal	afternoon
TX0001506	69.43	0	1	mobile	40	2893	grocery	35.41	0	5	8.41	73.59	low	2	10.19	free	1	loyal	night
TX0001507	61.02	0	0	mobile	18	78	grocery	36.58	0	3	87.91	80.89	low	2	25.15	free	0	new	night
TX0001508	74.9	0	0	desktop	59	473	clothing	58.13	0	5	10.08	80.08	low	1	101.03	free	0	regular	afternoon
TX0001509	115.81	0	0	mobile	67	2962	entertainment	19.25	0	1	3.61	86.37	medium	3	93.77	free	2	loyal	morning
TX0001510	134.13	0	0	desktop	64	201	clothing	-81.69	1	3	86.48	46.71	medium	3	63.04	free	1	regular	morning
TX0001511	101.3	0	1	desktop	68	959	entertainment	0.26	0	1	6.59	88.78	medium	3	91.04	free	2	regular	afternoon
TX0001512	249.02	0	0	mobile	74	3067	entertainment	38.61	0	1	99.15	7.47	low	2	74.69	free	0	loyal	afternoon
TX0001513	1.47	0	0	desktop	21	1877	grocery	6.38	0	4	8.25	35.73	low	2	109.43	free	4	loyal	afternoon
TX0001514	17.43	0	0	mobile	55	3431	grocery	42.31	0	3	82.87	92.39	low	2	73.13	free	0	loyal	afternoon
TX0001515	0.61	0	0	mobile	19	35	travel	55.5	0	6	96.4	41.45	low	3	97.89	corporate	0	new	morning
TX0001516	83.41	0	0	desktop	62	1257	electronics	-71.54	0	5	57.28	86.39	medium	3	45.15	corporate	0	loyal	late_night
TX0001517	182.65	0	0	mobile	44	2446	electronics	33.62	0	4	16.92	55.37	medium	2	72.57	free	1	loyal	afternoon
TX0001518	22.32	0	0	mobile	51	2971	grocery	19.78	0	5	16.18	25.77	low	2	25.49	free	0	loyal	afternoon
TX0001519	209.42	0	1	desktop	30	751	electronics	82.56	0	3	76.03	9.77	low	5	90.98	free	1	regular	afternoon
TX0001520	4.97	0	0	desktop	64	3649	entertainment	-30.04	0	2	6.73	69.71	medium	0	126.29	free	0	loyal	afternoon
TX0001521	217.98	0	1	mobile	78	960	electronics	58.63	0	5	68.59	22.39	low	1	130.16	free	0	regular	late_night
TX0001522	34.66	0	0	desktop	35	2358	travel	-4.2	0	0	28.82	57.68	low	2	40.55	free	1	loyal	afternoon
TX0001523	8.56	0	0	mobile	28	1108	electronics	10.25	0	3	92.66	39.28	medium	4	67.75	free	1	loyal	night
TX0001524	53.22	0	0	desktop	22	1222	electronics	1.38	1	3	55.39	67.01	low	0	106.92	free	3	loyal	night
TX0001525	23.74	0	0	desktop	46	3414	travel	86.15	0	6	22.24	62.19	low	3	91.92	free	1	loyal	afternoon
TX0001526	26.82	0	0	desktop	42	2995	travel	-44.76	0	2	84.66	60.79	low	2	96.82	free	0	loyal	night
TX0001527	29.37	0	1	desktop	31	3579	grocery	13.61	0	6	98.32	51.57	low	0	139.49	free	2	loyal	afternoon
TX0001528	129.97	0	0	mobile	71	2505	travel	58.09	0	2	74.44	68.89	low	2	71.16	free	1	loyal	morning
TX0001529	61.98	0	1	mobile	65	1565	grocery	101.34	0	6	69.79	71.39	low	4	111	free	0	loyal	afternoon
TX0001530	29.84	1	0	mobile	63	442	entertainment	-48.95	0	1	85.7	21.06	medium	4	131.56	free	1	regular	morning
TX0001531	75.4	0	0	desktop	58	868	clothing	50.48	0	0	2.02	59.61	low	3	54.6	free	1	regular	morning
TX0001532	100.74	1	0	mobile	55	2125	electronics	-13.13	0	0	88.89	1.32	low	2	32.45	free	0	loyal	afternoon
TX0001533	25.46	0	1	tablet	58	1056	travel	46.15	0	0	24.98	51.66	high	1	31.61	corporate	1	loyal	morning
TX0001534	42.69	0	0	desktop	78	714	electronics	-33.26	0	5	59.05	79.41	medium	2	121.5	free	0	regular	late_night
TX0001535	10.4	0	1	mobile	54	2865	entertainment	64.6	0	3	44.72	6.04	low	2	122.86	free	0	loyal	afternoon
TX0001536	15.99	1	0	desktop	28	2406	clothing	-16.68	0	3	43.34	32.27	medium	0	93.24	corporate	1	loyal	night
TX0001537	91.43	0	0	desktop	61	2310	travel	48.62	0	4	45.04	3.64	high	2	115.64	free	1	loyal	afternoon
TX0001538	16.02	0	0	mobile	49	1729	grocery	-2.37	0	1	68.38	56.56	high	2	61.71	free	0	loyal	afternoon
TX0001539	59.58	0	1	desktop	66	89	grocery	-68.13	0	2	67.6	92.62	low	2	24.49	free	1	new	morning
